CustomerID,R_Score,F_Score,M_Score,RFM_Score,Cluster
13603,3.0,1,1,311.0,2
13866,3.0,1,1,311.0,2
16204,3.0,1,2,312.0,2
13336,3.0,1,3,313.0,2
12638,3.0,1,3,313.0,2
12639,3.0,1,2,312.0,2
12641,3.0,1,1,311.0,2
12644,3.0,1,2,312.0,2
12648,3.0,1,2,312.0,2
12650,3.0,1,2,312.0,2
18088,3.0,1,1,311.0,2
18099,3.0,1,1,311.0,2
12651,3.0,1,1,311.0,2
12658,3.0,1,3,313.0,2
18082,3.0,1,3,313.0,2
12659,3.0,1,1,311.0,2
12660,3.0,1,1,311.0,2
12666,3.0,1,1,311.0,2
12667,3.0,1,2,312.0,2
12672,3.0,1,1,311.0,2
18086,3.0,1,1,311.0,2
12631,3.0,1,2,312.0,2
12623,3.0,1,2,312.0,2
18104,3.0,1,3,313.0,2
12591,3.0,1,2,312.0,2
12602,3.0,1,1,311.0,2
12603,3.0,1,3,313.0,2
18129,3.0,1,1,311.0,2
12605,3.0,1,1,311.0,2
18126,3.0,1,1,311.0,2
12611,3.0,1,3,313.0,2
18120,3.0,1,1,311.0,2
18119,3.0,1,1,311.0,2
12614,3.0,1,2,312.0,2
18117,3.0,1,2,312.0,2
12617,3.0,1,2,312.0,2
18114,3.0,1,1,311.0,2
12618,3.0,1,1,311.0,2
12622,3.0,1,1,311.0,2
18106,3.0,1,2,312.0,2
18105,3.0,1,1,311.0,2
18074,3.0,1,2,312.0,2
12686,3.0,1,1,311.0,2
12688,3.0,1,4,314.0,2
12690,3.0,1,2,312.0,2
12740,3.0,1,2,312.0,2
18027,3.0,1,1,311.0,2
18022,3.0,1,3,313.0,2
18019,3.0,1,1,311.0,2
12750,3.0,1,1,311.0,2
12752,3.0,1,4,314.0,2
18015,3.0,1,1,311.0,2
18014,3.0,1,1,311.0,2
18011,3.0,1,1,311.0,2
18010,3.0,1,1,311.0,2
12756,3.0,1,1,311.0,2
18006,3.0,1,2,312.0,2
12764,3.0,1,4,314.0,2
18004,3.0,1,1,311.0,2
12769,3.0,1,3,313.0,2
12770,3.0,1,3,313.0,2
12772,3.0,1,3,313.0,2
18032,3.0,1,1,311.0,2
18138,3.0,1,1,311.0,2
18033,3.0,1,1,311.0,2
12736,3.0,1,1,311.0,2
12702,3.0,1,1,311.0,2
18067,3.0,1,2,312.0,2
18066,3.0,1,2,312.0,2
12707,3.0,1,2,312.0,2
12713,3.0,1,3,313.0,2
12715,3.0,1,2,312.0,2
12718,3.0,1,1,311.0,2
18058,3.0,1,1,311.0,2
18056,3.0,1,2,312.0,2
12725,3.0,1,2,312.0,2
18050,3.0,1,1,311.0,2
18045,3.0,1,1,311.0,2
12729,3.0,1,2,312.0,2
12732,3.0,1,1,311.0,2
18042,3.0,1,1,311.0,2
12733,3.0,1,2,312.0,2
12734,3.0,1,1,311.0,2
12738,3.0,1,1,311.0,2
12588,3.0,1,1,311.0,2
12587,3.0,1,1,311.0,2
12581,3.0,1,1,311.0,2
12398,3.0,1,4,314.0,2
12401,3.0,1,1,311.0,2
12402,3.0,1,1,311.0,2
18240,3.0,1,2,312.0,2
12405,3.0,1,4,314.0,2
12418,3.0,1,3,313.0,2
12420,3.0,1,2,312.0,2
12424,3.0,1,4,314.0,2
12425,3.0,1,3,313.0,2
12426,3.0,1,2,312.0,2
12430,3.0,1,1,311.0,2
12436,3.0,1,2,312.0,2
18227,3.0,1,1,311.0,2
12441,3.0,1,1,311.0,2
12442,3.0,1,1,311.0,2
18224,3.0,1,1,311.0,2
12445,3.0,1,1,311.0,2
12391,3.0,1,2,312.0,2
18222,3.0,1,2,312.0,2
18249,3.0,1,1,311.0,2
12390,3.0,1,2,312.0,2
18281,3.0,1,1,311.0,2
18280,3.0,1,1,311.0,2
18278,3.0,1,1,311.0,2
12349,3.0,1,4,314.0,2
12350,3.0,1,2,312.0,2
12353,3.0,1,1,311.0,2
12354,3.0,1,3,313.0,2
12355,3.0,1,2,312.0,2
12357,3.0,1,4,314.0,2
12361,3.0,1,1,311.0,2
18262,3.0,1,1,311.0,2
12367,3.0,1,1,311.0,2
12373,3.0,1,2,312.0,2
12374,3.0,1,3,313.0,2
12378,3.0,1,4,314.0,2
18256,3.0,1,1,311.0,2
18255,3.0,1,1,311.0,2
18251,3.0,1,4,314.0,2
17995,3.0,1,1,311.0,2
12446,3.0,1,3,313.0,2
12448,3.0,1,2,312.0,2
12519,3.0,1,2,312.0,2
12521,3.0,1,2,312.0,2
12531,3.0,1,1,311.0,2
12532,3.0,1,2,312.0,2
12534,3.0,1,3,313.0,2
12538,3.0,1,2,312.0,2
18169,3.0,1,1,311.0,2
12548,3.0,1,1,311.0,2
18165,3.0,1,2,312.0,2
12550,3.0,1,3,313.0,2
12551,3.0,1,1,311.0,2
18159,3.0,1,2,312.0,2
12561,3.0,1,1,311.0,2
12564,3.0,1,2,312.0,2
12573,3.0,1,1,311.0,2
12574,3.0,1,1,311.0,2
12580,3.0,1,2,312.0,2
12515,3.0,1,2,312.0,2
12447,3.0,1,2,312.0,2
12514,3.0,1,3,313.0,2
18185,3.0,1,2,312.0,2
18216,3.0,1,2,312.0,2
18215,3.0,1,2,312.0,2
18213,3.0,1,1,311.0,2
18212,3.0,1,1,311.0,2
12453,3.0,1,3,313.0,2
18209,3.0,1,1,311.0,2
12475,3.0,1,3,313.0,2
12478,3.0,1,3,313.0,2
18203,3.0,1,1,311.0,2
18200,3.0,1,1,311.0,2
12489,3.0,1,2,312.0,2
12491,3.0,1,2,312.0,2
12497,3.0,1,3,313.0,2
18192,3.0,1,3,313.0,2
18191,3.0,1,1,311.0,2
12506,3.0,1,1,311.0,2
12509,3.0,1,1,311.0,2
18181,3.0,1,2,312.0,2
17718,3.0,1,1,311.0,2
12789,3.0,1,1,311.0,2
17987,3.0,1,1,311.0,2
13080,3.0,1,1,311.0,2
17824,3.0,1,2,312.0,2
13095,3.0,1,1,311.0,2
13101,3.0,1,1,311.0,2
13103,3.0,1,1,311.0,2
13108,3.0,1,2,312.0,2
13127,3.0,1,1,311.0,2
13075,3.0,1,3,313.0,2
17806,3.0,1,2,312.0,2
13130,3.0,1,1,311.0,2
13132,3.0,1,1,311.0,2
13142,3.0,1,2,312.0,2
13144,3.0,1,1,311.0,2
13146,3.0,1,1,311.0,2
13153,3.0,1,2,312.0,2
17793,3.0,1,2,312.0,2
17805,3.0,1,2,312.0,2
17829,3.0,1,3,313.0,2
13072,3.0,1,1,311.0,2
17831,3.0,1,1,311.0,2
17859,3.0,1,1,311.0,2
13044,3.0,1,2,312.0,2
13045,3.0,1,2,312.0,2
13052,3.0,1,2,312.0,2
17855,3.0,1,1,311.0,2
13059,3.0,1,1,311.0,2
13060,3.0,1,2,312.0,2
13061,3.0,1,1,311.0,2
13062,3.0,1,2,312.0,2
17844,3.0,1,1,311.0,2
17843,3.0,1,1,311.0,2
13065,3.0,1,1,311.0,2
17839,3.0,1,2,312.0,2
13067,3.0,1,1,311.0,2
17836,3.0,1,1,311.0,2
13070,3.0,1,1,311.0,2
17832,3.0,1,1,311.0,2
17791,3.0,1,1,311.0,2
13160,3.0,1,1,311.0,2
17789,3.0,1,1,311.0,2
13161,3.0,1,1,311.0,2
13244,3.0,1,1,311.0,2
13245,3.0,1,2,312.0,2
13259,3.0,1,1,311.0,2
13260,3.0,1,2,312.0,2
13262,3.0,1,1,311.0,2
13273,3.0,1,1,311.0,2
13278,3.0,1,2,312.0,2
13291,3.0,1,2,312.0,2
13296,3.0,1,1,311.0,2
17732,3.0,1,2,312.0,2
13298,3.0,1,2,312.0,2
13299,3.0,1,1,311.0,2
13304,3.0,1,2,312.0,2
13322,3.0,1,1,311.0,2
13325,3.0,1,3,313.0,2
13328,3.0,1,3,313.0,2
13332,3.0,1,2,312.0,2
13243,3.0,1,2,312.0,2
17860,3.0,1,1,311.0,2
13239,3.0,1,2,312.0,2
13228,3.0,1,2,312.0,2
13170,3.0,1,1,311.0,2
17785,3.0,1,1,311.0,2
13176,3.0,1,2,312.0,2
13177,3.0,1,1,311.0,2
13182,3.0,1,1,311.0,2
13187,3.0,1,1,311.0,2
17775,3.0,1,1,311.0,2
13188,3.0,1,1,311.0,2
13193,3.0,1,1,311.0,2
13194,3.0,1,1,311.0,2
13210,3.0,1,2,312.0,2
13216,3.0,1,2,312.0,2
17767,3.0,1,1,311.0,2
13218,3.0,1,1,311.0,2
13226,3.0,1,1,311.0,2
17761,3.0,1,3,313.0,2
13227,3.0,1,1,311.0,2
13229,3.0,1,1,311.0,2
13033,3.0,1,1,311.0,2
17862,3.0,1,2,312.0,2
13011,3.0,1,1,311.0,2
12824,3.0,1,2,312.0,2
12831,3.0,1,1,311.0,2
12833,3.0,1,2,312.0,2
12834,3.0,1,2,312.0,2
17947,3.0,1,1,311.0,2
12837,3.0,1,1,311.0,2
17942,3.0,1,1,311.0,2
17941,3.0,1,2,312.0,2
12847,3.0,1,3,313.0,2
17939,3.0,1,1,311.0,2
12851,3.0,1,1,311.0,2
17936,3.0,1,2,312.0,2
12855,3.0,1,1,311.0,2
12864,3.0,1,1,311.0,2
12866,3.0,1,2,312.0,2
12870,3.0,1,1,311.0,2
12873,3.0,1,2,312.0,2
12821,3.0,1,1,311.0,2
12881,3.0,1,2,312.0,2
17957,3.0,1,1,311.0,2
17960,3.0,1,1,311.0,2
17985,3.0,1,2,312.0,2
17984,3.0,1,1,311.0,2
12791,3.0,1,1,311.0,2
12792,3.0,1,2,312.0,2
17978,3.0,1,2,312.0,2
17977,3.0,1,1,311.0,2
17976,3.0,1,2,312.0,2
12795,3.0,1,2,312.0,2
17973,3.0,1,2,312.0,2
17972,3.0,1,1,311.0,2
17970,3.0,1,2,312.0,2
17968,3.0,1,1,311.0,2
17967,3.0,1,1,311.0,2
12812,3.0,1,1,311.0,2
12814,3.0,1,1,311.0,2
17962,3.0,1,1,311.0,2
12817,3.0,1,1,311.0,2
17958,3.0,1,2,312.0,2
12790,3.0,1,2,312.0,2
12884,3.0,1,2,312.0,2
17919,3.0,1,3,313.0,2
12966,3.0,1,1,311.0,2
17887,3.0,1,1,311.0,2
12968,3.0,1,1,311.0,2
17885,3.0,1,1,311.0,2
12974,3.0,1,1,311.0,2
12976,3.0,1,3,313.0,2
17881,3.0,1,1,311.0,2
17880,3.0,1,2,312.0,2
17879,3.0,1,1,311.0,2
17878,3.0,1,2,312.0,2
17877,3.0,1,1,311.0,2
12977,3.0,1,1,311.0,2
17871,3.0,1,1,311.0,2
12984,3.0,1,1,311.0,2
12988,3.0,1,2,312.0,2
13002,3.0,1,1,311.0,2
13006,3.0,1,1,311.0,2
12965,3.0,1,3,313.0,2
12890,3.0,1,2,312.0,2
12956,3.0,1,1,311.0,2
12953,3.0,1,2,312.0,2
12893,3.0,1,1,311.0,2
17914,3.0,1,2,312.0,2
12902,3.0,1,1,311.0,2
12917,3.0,1,2,312.0,2
17911,3.0,1,2,312.0,2
17908,3.0,1,1,311.0,2
17906,3.0,1,1,311.0,2
12920,3.0,1,1,311.0,2
17901,3.0,1,1,311.0,2
12922,3.0,1,2,312.0,2
17899,3.0,1,1,311.0,2
12923,3.0,1,1,311.0,2
12938,3.0,1,1,311.0,2
17896,3.0,1,1,311.0,2
17895,3.0,1,1,311.0,2
12945,3.0,1,2,312.0,2
17893,3.0,1,1,311.0,2
17891,3.0,1,1,311.0,2
17349,3.0,1,1,311.0,2
14300,3.0,1,1,311.0,2
14093,3.0,1,2,312.0,2
16583,3.0,1,1,311.0,2
16582,3.0,1,2,312.0,2
15528,3.0,1,1,311.0,2
16574,3.0,1,2,312.0,2
15537,3.0,1,1,311.0,2
15539,3.0,1,2,312.0,2
15540,3.0,1,1,311.0,2
15541,3.0,1,1,311.0,2
16569,3.0,1,1,311.0,2
15543,3.0,1,1,311.0,2
15551,3.0,1,2,312.0,2
16565,3.0,1,1,311.0,2
16563,3.0,1,3,313.0,2
15552,3.0,1,1,311.0,2
15553,3.0,1,2,312.0,2
15554,3.0,1,1,311.0,2
15556,3.0,1,1,311.0,2
16586,3.0,1,2,312.0,2
15557,3.0,1,2,312.0,2
16587,3.0,1,1,311.0,2
16591,3.0,1,1,311.0,2
16617,3.0,1,1,311.0,2
15472,3.0,1,2,312.0,2
16614,3.0,1,2,312.0,2
16613,3.0,1,2,312.0,2
15475,3.0,1,2,312.0,2
15480,3.0,1,3,313.0,2
16610,3.0,1,1,311.0,2
15488,3.0,1,1,311.0,2
15503,3.0,1,1,311.0,2
15504,3.0,1,1,311.0,2
16601,3.0,1,1,311.0,2
15507,3.0,1,2,312.0,2
16597,3.0,1,1,311.0,2
16595,3.0,1,2,312.0,2
16594,3.0,1,1,311.0,2
15517,3.0,1,1,311.0,2
15520,3.0,1,2,312.0,2
15523,3.0,1,2,312.0,2
15471,3.0,1,2,312.0,2
15567,3.0,1,1,311.0,2
15578,3.0,1,1,311.0,2
15639,3.0,1,2,312.0,2
15645,3.0,1,2,312.0,2
16510,3.0,1,1,311.0,2
16509,3.0,1,2,312.0,2
15652,3.0,1,2,312.0,2
16505,3.0,1,3,313.0,2
16504,3.0,1,2,312.0,2
15659,3.0,1,2,312.0,2
15663,3.0,1,1,311.0,2
15667,3.0,1,2,312.0,2
15670,3.0,1,1,311.0,2
16494,3.0,1,3,313.0,2
15677,3.0,1,3,313.0,2
16491,3.0,1,3,313.0,2
15678,3.0,1,2,312.0,2
16485,3.0,1,2,312.0,2
15683,3.0,1,1,311.0,2
15638,3.0,1,1,311.0,2
15576,3.0,1,3,313.0,2
16516,3.0,1,1,311.0,2
15637,3.0,1,1,311.0,2
15585,3.0,1,2,312.0,2
15592,3.0,1,2,312.0,2
15593,3.0,1,1,311.0,2
15603,3.0,1,1,311.0,2
16545,3.0,1,2,312.0,2
16542,3.0,1,1,311.0,2
15604,3.0,1,1,311.0,2
16535,3.0,1,2,312.0,2
15607,3.0,1,1,311.0,2
15610,3.0,1,1,311.0,2
16529,3.0,1,2,312.0,2
16528,3.0,1,1,311.0,2
16527,3.0,1,1,311.0,2
16526,3.0,1,1,311.0,2
15619,3.0,1,2,312.0,2
15623,3.0,1,2,312.0,2
15634,3.0,1,1,311.0,2
16517,3.0,1,1,311.0,2
15466,3.0,1,2,312.0,2
15464,3.0,1,3,313.0,2
16623,3.0,1,1,311.0,2
16718,3.0,1,2,312.0,2
15320,3.0,1,1,311.0,2
15325,3.0,1,1,311.0,2
16715,3.0,1,2,312.0,2
15326,3.0,1,2,312.0,2
15327,3.0,1,1,311.0,2
15333,3.0,1,3,313.0,2
15335,3.0,1,1,311.0,2
16708,3.0,1,3,313.0,2
15341,3.0,1,4,314.0,2
15343,3.0,1,2,312.0,2
15346,3.0,1,1,311.0,2
15347,3.0,1,1,311.0,2
16697,3.0,1,1,311.0,2
15348,3.0,1,1,311.0,2
15350,3.0,1,1,311.0,2
15360,3.0,1,2,312.0,2
15319,3.0,1,1,311.0,2
15361,3.0,1,2,312.0,2
16720,3.0,1,1,311.0,2
15318,3.0,1,2,312.0,2
16753,3.0,1,1,311.0,2
16752,3.0,1,1,311.0,2
16751,3.0,1,4,314.0,2
15263,3.0,1,1,311.0,2
15264,3.0,1,2,312.0,2
15266,3.0,1,1,311.0,2
15269,3.0,1,2,312.0,2
15276,3.0,1,1,311.0,2
15277,3.0,1,1,311.0,2
15280,3.0,1,1,311.0,2
16732,3.0,1,2,312.0,2
15292,3.0,1,1,311.0,2
15300,3.0,1,2,312.0,2
15303,3.0,1,2,312.0,2
16727,3.0,1,1,311.0,2
15307,3.0,1,1,311.0,2
15314,3.0,1,2,312.0,2
16721,3.0,1,1,311.0,2
15368,3.0,1,2,312.0,2
15372,3.0,1,4,314.0,2
15374,3.0,1,1,311.0,2
16650,3.0,1,2,312.0,2
15437,3.0,1,1,311.0,2
15438,3.0,1,1,311.0,2
16643,3.0,1,2,312.0,2
15442,3.0,1,2,312.0,2
16641,3.0,1,1,311.0,2
15445,3.0,1,1,311.0,2
15447,3.0,1,1,311.0,2
15448,3.0,1,2,312.0,2
15450,3.0,1,2,312.0,2
15454,3.0,1,1,311.0,2
15457,3.0,1,1,311.0,2
15458,3.0,1,1,311.0,2
16627,3.0,1,2,312.0,2
15460,3.0,1,1,311.0,2
16625,3.0,1,2,312.0,2
15463,3.0,1,1,311.0,2
15435,3.0,1,1,311.0,2
15432,3.0,1,1,311.0,2
15428,3.0,1,1,311.0,2
15423,3.0,1,1,311.0,2
15385,3.0,1,2,312.0,2
15386,3.0,1,2,312.0,2
16680,3.0,1,1,311.0,2
16679,3.0,1,1,311.0,2
15388,3.0,1,1,311.0,2
15395,3.0,1,1,311.0,2
15396,3.0,1,1,311.0,2
15397,3.0,1,1,311.0,2
16483,3.0,1,1,311.0,2
15405,3.0,1,2,312.0,2
15412,3.0,1,1,311.0,2
15415,3.0,1,2,312.0,2
15417,3.0,1,2,312.0,2
16666,3.0,1,1,311.0,2
16665,3.0,1,1,311.0,2
15419,3.0,1,1,311.0,2
16659,3.0,1,1,311.0,2
16658,3.0,1,1,311.0,2
15408,3.0,1,1,311.0,2
16754,3.0,1,4,314.0,2
16482,3.0,1,1,311.0,2
15691,3.0,1,1,311.0,2
16026,3.0,1,1,311.0,2
16305,3.0,1,2,312.0,2
16030,3.0,1,2,312.0,2
16050,3.0,1,1,311.0,2
16052,3.0,1,2,312.0,2
16054,3.0,1,3,313.0,2
16055,3.0,1,1,311.0,2
16056,3.0,1,3,313.0,2
16287,3.0,1,1,311.0,2
16065,3.0,1,2,312.0,2
16282,3.0,1,1,311.0,2
16281,3.0,1,4,314.0,2
16071,3.0,1,2,312.0,2
16276,3.0,1,3,313.0,2
16275,3.0,1,2,312.0,2
16274,3.0,1,2,312.0,2
16072,3.0,1,2,312.0,2
16025,3.0,1,2,312.0,2
16270,3.0,1,3,313.0,2
16024,3.0,1,1,311.0,2
16017,3.0,1,1,311.0,2
16340,3.0,1,2,312.0,2
16339,3.0,1,1,311.0,2
16338,3.0,1,1,311.0,2
16337,3.0,1,1,311.0,2
15957,3.0,1,2,312.0,2
15958,3.0,1,1,311.0,2
15970,3.0,1,2,312.0,2
15975,3.0,1,2,312.0,2
15978,3.0,1,3,313.0,2
15986,3.0,1,1,311.0,2
15988,3.0,1,1,311.0,2
15992,3.0,1,1,311.0,2
15994,3.0,1,2,312.0,2
16319,3.0,1,2,312.0,2
16318,3.0,1,2,312.0,2
16006,3.0,1,1,311.0,2
16315,3.0,1,1,311.0,2
16022,3.0,1,2,312.0,2
15947,3.0,1,4,314.0,2
16268,3.0,1,3,313.0,2
16262,3.0,1,1,311.0,2
16152,3.0,1,4,314.0,2
16159,3.0,1,2,312.0,2
16222,3.0,1,3,313.0,2
16162,3.0,1,1,311.0,2
16171,3.0,1,1,311.0,2
16177,3.0,1,2,312.0,2
16216,3.0,1,3,313.0,2
16215,3.0,1,1,311.0,2
16178,3.0,1,1,311.0,2
16213,3.0,1,1,311.0,2
16179,3.0,1,1,311.0,2
16181,3.0,1,2,312.0,2
16183,3.0,1,2,312.0,2
16190,3.0,1,1,311.0,2
16207,3.0,1,2,312.0,2
16193,3.0,1,2,312.0,2
16198,3.0,1,2,312.0,2
16147,3.0,1,2,312.0,2
16084,3.0,1,2,312.0,2
16142,3.0,1,2,312.0,2
16135,3.0,1,2,312.0,2
16096,3.0,1,2,312.0,2
16260,3.0,1,3,313.0,2
16097,3.0,1,1,311.0,2
16257,3.0,1,1,311.0,2
16104,3.0,1,2,312.0,2
16105,3.0,1,2,312.0,2
16252,3.0,1,1,311.0,2
16106,3.0,1,1,311.0,2
16248,3.0,1,1,311.0,2
16247,3.0,1,1,311.0,2
16113,3.0,1,1,311.0,2
16114,3.0,1,1,311.0,2
16117,3.0,1,1,311.0,2
16123,3.0,1,2,312.0,2
16236,3.0,1,2,312.0,2
16125,3.0,1,1,311.0,2
16127,3.0,1,3,313.0,2
16141,3.0,1,2,312.0,2
15945,3.0,1,1,311.0,2
16344,3.0,1,1,311.0,2
16345,3.0,1,2,312.0,2
16447,3.0,1,1,311.0,2
15744,3.0,1,1,311.0,2
16445,3.0,1,1,311.0,2
15748,3.0,1,1,311.0,2
15758,3.0,1,1,311.0,2
15766,3.0,1,2,312.0,2
15773,3.0,1,2,312.0,2
15774,3.0,1,1,311.0,2
16433,3.0,1,1,311.0,2
16432,3.0,1,1,311.0,2
15775,3.0,1,1,311.0,2
16430,3.0,1,2,312.0,2
16429,3.0,1,1,311.0,2
15776,3.0,1,1,311.0,2
15783,3.0,1,1,311.0,2
16425,3.0,1,2,312.0,2
15789,3.0,1,2,312.0,2
16448,3.0,1,1,311.0,2
16423,3.0,1,2,312.0,2
15740,3.0,1,1,311.0,2
16451,3.0,1,1,311.0,2
15692,3.0,1,1,311.0,2
15699,3.0,1,2,312.0,2
16471,3.0,1,1,311.0,2
15703,3.0,1,1,311.0,2
15705,3.0,1,1,311.0,2
16468,3.0,1,1,311.0,2
15709,3.0,1,1,311.0,2
15717,3.0,1,1,311.0,2
15720,3.0,1,2,312.0,2
15721,3.0,1,2,312.0,2
16461,3.0,1,1,311.0,2
15723,3.0,1,1,311.0,2
15725,3.0,1,2,312.0,2
16457,3.0,1,1,311.0,2
15728,3.0,1,1,311.0,2
15733,3.0,1,1,311.0,2
15739,3.0,1,2,312.0,2
16450,3.0,1,2,312.0,2
15790,3.0,1,1,311.0,2
15795,3.0,1,2,312.0,2
15803,3.0,1,2,312.0,2
15895,3.0,1,1,311.0,2
15899,3.0,1,1,311.0,2
15900,3.0,1,2,312.0,2
16366,3.0,1,2,312.0,2
15904,3.0,1,1,311.0,2
15909,3.0,1,1,311.0,2
16363,3.0,1,1,311.0,2
15917,3.0,1,1,311.0,2
15921,3.0,1,2,312.0,2
15923,3.0,1,1,311.0,2
15925,3.0,1,1,311.0,2
15930,3.0,1,2,312.0,2
15937,3.0,1,1,311.0,2
16351,3.0,1,1,311.0,2
16349,3.0,1,1,311.0,2
15942,3.0,1,2,312.0,2
15944,3.0,1,2,312.0,2
15891,3.0,1,2,312.0,2
16377,3.0,1,3,313.0,2
15886,3.0,1,1,311.0,2
16380,3.0,1,4,314.0,2
16415,3.0,1,1,311.0,2
15820,3.0,1,1,311.0,2
16413,3.0,1,1,311.0,2
16412,3.0,1,1,311.0,2
15825,3.0,1,2,312.0,2
15832,3.0,1,3,313.0,2
16406,3.0,1,1,311.0,2
16404,3.0,1,2,312.0,2
16480,3.0,1,3,313.0,2
15837,3.0,1,2,312.0,2
15843,3.0,1,1,311.0,2
15844,3.0,1,1,311.0,2
15853,3.0,1,1,311.0,2
15857,3.0,1,2,312.0,2
16392,3.0,1,1,311.0,2
15866,3.0,1,1,311.0,2
16387,3.0,1,1,311.0,2
15870,3.0,1,2,312.0,2
16400,3.0,1,2,312.0,2
14089,3.0,1,1,311.0,2
15262,3.0,1,1,311.0,2
16757,3.0,1,1,311.0,2
14494,3.0,1,1,311.0,2
17148,3.0,1,1,311.0,2
14518,3.0,1,1,311.0,2
14523,3.0,1,1,311.0,2
17142,3.0,1,2,312.0,2
17140,3.0,1,2,312.0,2
14528,3.0,1,2,312.0,2
17138,3.0,1,2,312.0,2
14536,3.0,1,1,311.0,2
14537,3.0,1,2,312.0,2
14542,3.0,1,1,311.0,2
14549,3.0,1,1,311.0,2
17128,3.0,1,1,311.0,2
14552,3.0,1,1,311.0,2
17125,3.0,1,1,311.0,2
17124,3.0,1,2,312.0,2
17123,3.0,1,2,312.0,2
17153,3.0,1,1,311.0,2
17122,3.0,1,1,311.0,2
17154,3.0,1,2,312.0,2
14485,3.0,1,1,311.0,2
14406,3.0,1,1,311.0,2
14411,3.0,1,3,313.0,2
14413,3.0,1,1,311.0,2
14423,3.0,1,1,311.0,2
17176,3.0,1,2,312.0,2
14436,3.0,1,1,311.0,2
17174,3.0,1,1,311.0,2
14438,3.0,1,1,311.0,2
17171,3.0,1,1,311.0,2
14439,3.0,1,4,314.0,2
14453,3.0,1,1,311.0,2
17165,3.0,1,1,311.0,2
14457,3.0,1,1,311.0,2
14459,3.0,1,4,314.0,2
14476,3.0,1,1,311.0,2
14480,3.0,1,1,311.0,2
14484,3.0,1,2,312.0,2
14489,3.0,1,2,312.0,2
17187,3.0,1,1,311.0,2
17120,3.0,1,2,312.0,2
17118,3.0,1,1,311.0,2
14642,3.0,1,1,311.0,2
14647,3.0,1,1,311.0,2
14652,3.0,1,1,311.0,2
14661,3.0,1,1,311.0,2
17070,3.0,1,2,312.0,2
14666,3.0,1,1,311.0,2
14675,3.0,1,2,312.0,2
14687,3.0,1,2,312.0,2
14689,3.0,1,1,311.0,2
14693,3.0,1,1,311.0,2
17060,3.0,1,1,311.0,2
14699,3.0,1,1,311.0,2
14703,3.0,1,2,312.0,2
17052,3.0,1,2,312.0,2
17051,3.0,1,1,311.0,2
14714,3.0,1,1,311.0,2
14722,3.0,1,1,311.0,2
17079,3.0,1,1,311.0,2
14566,3.0,1,3,313.0,2
14641,3.0,1,1,311.0,2
14633,3.0,1,2,312.0,2
17117,3.0,1,1,311.0,2
14569,3.0,1,1,311.0,2
17111,3.0,1,1,311.0,2
17110,3.0,1,1,311.0,2
14578,3.0,1,1,311.0,2
14581,3.0,1,1,311.0,2
14582,3.0,1,1,311.0,2
14585,3.0,1,1,311.0,2
17100,3.0,1,3,313.0,2
14589,3.0,1,1,311.0,2
14598,3.0,1,1,311.0,2
14600,3.0,1,2,312.0,2
14601,3.0,1,1,311.0,2
14603,3.0,1,3,313.0,2
14622,3.0,1,2,312.0,2
14627,3.0,1,1,311.0,2
14632,3.0,1,1,311.0,2
14638,3.0,1,2,312.0,2
14393,3.0,1,1,311.0,2
14386,3.0,1,1,311.0,2
14382,3.0,1,2,312.0,2
14184,3.0,1,2,312.0,2
17297,3.0,1,1,311.0,2
14185,3.0,1,1,311.0,2
14196,3.0,1,2,312.0,2
14199,3.0,1,1,311.0,2
14204,3.0,1,1,311.0,2
14208,3.0,1,1,311.0,2
14212,3.0,1,3,313.0,2
17286,3.0,1,1,311.0,2
14213,3.0,1,1,311.0,2
14218,3.0,1,1,311.0,2
17279,3.0,1,1,311.0,2
17278,3.0,1,1,311.0,2
14219,3.0,1,1,311.0,2
17274,3.0,1,1,311.0,2
14222,3.0,1,3,313.0,2
14237,3.0,1,1,311.0,2
17301,3.0,1,1,311.0,2
14238,3.0,1,1,311.0,2
14174,3.0,1,1,311.0,2
14171,3.0,1,2,312.0,2
17344,3.0,1,1,311.0,2
17343,3.0,1,1,311.0,2
14098,3.0,1,1,311.0,2
14100,3.0,1,1,311.0,2
14117,3.0,1,1,311.0,2
14124,3.0,1,2,312.0,2
17333,3.0,1,2,312.0,2
14130,3.0,1,2,312.0,2
17325,3.0,1,1,311.0,2
14139,3.0,1,2,312.0,2
14142,3.0,1,2,312.0,2
14143,3.0,1,1,311.0,2
14148,3.0,1,1,311.0,2
14155,3.0,1,1,311.0,2
14158,3.0,1,2,312.0,2
14165,3.0,1,1,311.0,2
17309,3.0,1,1,311.0,2
17303,3.0,1,1,311.0,2
14241,3.0,1,1,311.0,2
17263,3.0,1,1,311.0,2
14247,3.0,1,1,311.0,2
17222,3.0,1,2,312.0,2
14353,3.0,1,1,311.0,2
17219,3.0,1,1,311.0,2
14355,3.0,1,1,311.0,2
17217,3.0,1,1,311.0,2
14357,3.0,1,1,311.0,2
14362,3.0,1,1,311.0,2
17212,3.0,1,1,311.0,2
14368,3.0,1,1,311.0,2
17206,3.0,1,1,311.0,2
17205,3.0,1,2,312.0,2
14371,3.0,1,1,311.0,2
14373,3.0,1,1,311.0,2
17201,3.0,1,2,312.0,2
14375,3.0,1,1,311.0,2
17197,3.0,1,3,313.0,2
14381,3.0,1,1,311.0,2
14349,3.0,1,1,311.0,2
17226,3.0,1,2,312.0,2
